time,distF,distL,distR,status,obstacle_count
116.722,32.15,46.04,22.07,DRIVING,23
116.835,30.77,43.91,23.38,DRIVING,23
116.947,29.02,42.26,22.54,DRIVING,23
117.06,27.23,39.93,20.71,DRIVING,23
117.172,25.93,37.06,22.42,DRIVING,23
117.283,25.45,33.75,20.84,DRIVING,23
117.395,25.76,31.11,18.92,DRIVING,23
117.507,20.98,28.05,16.08,DRIVING,23
117.616,18.68,25.76,14.25,RIGHT_OBSTACLE,24
118.427,92.72,91.2,23.56,DRIVING,24
118.546,92.07,91.97,48.16,DRIVING,24
118.667,92.77,90.61,47.21,DRIVING,24
118.787,87.5,88.31,44.06,DRIVING,24
118.906,85.83,85.73,43.81,DRIVING,24
119.026,84.22,83.64,42.64,DRIVING,24
119.145,80.95,81.94,41.87,DRIVING,24
119.264,76.69,78.85,40.49,DRIVING,24
119.382,74.24,76.19,39.42,DRIVING,24
119.5,74.85,73.51,38.37,DRIVING,24
119.618,68.19,71.15,37.77,DRIVING,24
119.735,65.11,68.29,36.75,DRIVING,24
119.852,63.68,65.38,36.16,DRIVING,24
119.968,60.3,62.53,35.56,DRIVING,24
120.084,57.1,59.23,37.23,DRIVING,24
120.2,52.41,56.83,35.8,DRIVING,24
120.315,50.13,53.91,34.44,DRIVING,24
120.43,46.17,50.98,55.49,DRIVING,24
120.546,42.98,48.79,52.09,DRIVING,24
120.66,39.98,45.44,49.11,DRIVING,24
120.775,36.43,42.91,46.21,DRIVING,24
120.89,32.86,39.49,40.43,DRIVING,24
121.004,29.89,36.67,39.08,DRIVING,24
121.116,26.71,33.27,34.8,DRIVING,24
121.228,23.66,31.21,30.33,DRIVING,24
121.34,20.57,28.59,26.84,DRIVING,24
121.451,17.54,25.42,23.68,RIGHT_OBSTACLE,25
122.262,99.84,82.5,19.77,DRIVING,25
122.381,97.0,81.91,19.53,DRIVING,25
122.499,93.02,80.26,18.75,DRIVING,25
122.617,90.39,79.05,17.27,DRIVING,25
122.735,91.46,77.03,15.25,DRIVING,25
122.852,86.48,73.64,14.04,ADJUST_LEFT,25
123.169,70.21,72.88,84.95,DRIVING,25
123.289,68.32,76.89,82.14,DRIVING,25
123.41,65.11,79.39,77.81,DRIVING,25
123.53,62.63,74.48,75.0,DRIVING,25
123.649,58.7,71.45,69.5,DRIVING,25
123.767,56.15,67.51,71.33,DRIVING,25
123.885,53.89,67.86,64.62,DRIVING,25
124.003,49.13,64.02,66.23,DRIVING,25
124.121,46.22,63.89,56.54,DRIVING,25
124.237,42.72,62.17,59.52,DRIVING,25
124.353,39.51,59.3,56.9,DRIVING,25
124.47,35.96,57.65,44.44,DRIVING,25
124.584,32.86,54.88,40.61,DRIVING,25
124.698,29.48,53.45,35.33,DRIVING,25
124.812,26.45,50.37,22.2,DRIVING,25
124.924,23.78,49.71,21.96,DRIVING,25
125.037,21.17,53.14,27.8,DRIVING,25
125.15,17.66,46.19,25.35,RIGHT_OBSTACLE,26
125.962,41.6,87.35,25.35,DRIVING,26
126.084,45.63,67.22,41.85,DRIVING,26
126.199,42.6,49.86,39.42,DRIVING,26
126.314,42.02,47.87,28.97,DRIVING,26
126.428,38.69,72.2,46.0,DRIVING,26
126.544,34.77,59.53,30.06,DRIVING,26
126.658,32.33,70.48,28.83,DRIVING,26
126.773,29.38,67.86,26.37,DRIVING,26
126.886,26.45,50.93,26.49,DRIVING,26
126.999,26.03,40.09,26.16,DRIVING,26
127.112,57.61,77.3,24.58,DRIVING,26
127.227,55.32,75.89,24.92,DRIVING,26
127.343,53.11,76.94,17.09,DRIVING,26
127.459,50.44,66.9,12.44,ADJUST_LEFT,26
127.773,48.65,69.05,43.4,DRIVING,26
127.89,51.8,67.66,42.42,DRIVING,26
128.006,51.56,65.94,41.99,DRIVING,26
128.122,50.32,63.53,39.61,DRIVING,26
128.238,50.73,62.22,38.66,DRIVING,26
128.354,51.15,62.48,37.89,DRIVING,26
128.47,49.9,60.5,39.9,DRIVING,26
128.584,48.47,68.94,39.07,DRIVING,26
128.701,45.03,66.05,36.65,DRIVING,26
128.816,43.78,64.11,36.01,DRIVING,26
128.931,39.03,61.97,34.39,DRIVING,26
129.046,37.26,59.47,30.82,DRIVING,26
129.16,34.65,57.24,28.85,DRIVING,26
129.274,30.79,54.21,26.84,DRIVING,26
129.387,27.9,51.58,25.23,DRIVING,26
129.5,24.73,49.06,23.51,DRIVING,26
129.612,21.78,29.85,20.65,DRIVING,26
129.724,19.57,43.27,18.82,RIGHT_OBSTACLE,27
130.535,19.57,84.44,40.02,RIGHT_OBSTACLE,28
131.359,85.48,45.48,64.33,DRIVING,28
131.477,84.97,42.93,83.88,DRIVING,28
131.597,83.08,42.65,82.33,DRIVING,28
131.716,81.18,38.06,80.41,DRIVING,28
131.834,79.46,35.9,78.83,DRIVING,28
131.952,77.62,34.49,75.68,DRIVING,28
132.07,75.31,35.99,73.63,DRIVING,28
132.188,74.66,54.57,70.58,DRIVING,28
132.306,72.76,49.01,68.14,DRIVING,28
132.424,69.5,31.96,65.31,DRIVING,28
132.541,69.24,45.14,63.14,DRIVING,28
132.658,67.95,46.73,61.17,DRIVING,28
132.775,64.89,41.7,58.67,DRIVING,28
132.891,61.25,41.24,56.3,DRIVING,28
133.008,58.26,39.53,53.52,DRIVING,28
133.124,56.02,38.88,51.14,DRIVING,28
133.238,52.51,36.24,49.23,DRIVING,28
133.353,49.54,31.67,46.85,DRIVING,28
133.468,46.34,28.49,44.54,DRIVING,28
133.581,43.67,26.33,42.4,DRIVING,28
133.695,40.39,25.42,40.1,DRIVING,28
133.808,37.32,21.88,37.42,DRIVING,28
133.92,34.71,19.31,34.9,DRIVING,28
134.032,31.74,17.19,32.35,DRIVING,28
134.144,29.14,15.42,30.21,DRIVING,28
134.255,26.21,13.41,27.3,ADJUST_RIGHT,28
134.565,20.93,14.16,24.58,ADJUST_RIGHT,28
134.876,22.29,20.16,62.49,DRIVING,28
134.988,21.95,19.7,63.07,DRIVING,28
135.101,21.47,19.4,61.35,DRIVING,28
135.215,21.47,19.26,66.93,DRIVING,28
135.333,21.47,15.44,65.04,DRIVING,28
135.453,21.47,13.31,61.35,ADJUST_RIGHT,28
135.772,57.39,13.31,77.47,ADJUST_RIGHT,28
136.087,74.61,56.66,90.17,DRIVING,28
136.207,75.14,54.38,90.88,DRIVING,28
136.327,73.37,54.33,88.28,DRIVING,28
136.446,71.88,52.65,85.37,DRIVING,28
136.565,94.15,50.73,85.71,DRIVING,28
136.686,88.66,51.29,84.46,DRIVING,28
136.806,85.29,62.61,83.95,DRIVING,28
136.926,83.61,60.38,80.7,DRIVING,28
137.047,79.66,58.09,78.98,DRIVING,28
137.165,76.6,55.74,76.48,DRIVING,28
137.285,75.0,53.65,72.22,DRIVING,28
137.403,71.88,51.94,71.28,DRIVING,28
137.522,70.14,50.01,67.06,DRIVING,28
137.639,65.76,47.5,65.82,DRIVING,28
137.756,63.19,45.66,63.31,DRIVING,28
137.873,58.38,43.81,60.66,DRIVING,28
137.99,55.35,41.96,56.9,DRIVING,28
138.105,42.96,40.07,52.97,DRIVING,28
138.22,39.41,38.42,51.31,DRIVING,28
138.335,35.6,36.72,46.21,DRIVING,28
138.448,32.1,35.38,44.66,DRIVING,28
138.562,28.24,33.44,40.85,DRIVING,28
138.675,26.1,31.86,37.94,DRIVING,28
138.786,23.89,30.31,34.2,DRIVING,28
138.899,32.05,28.75,31.23,DRIVING,28
139.011,16.06,27.37,28.97,LEFT_OBSTACLE,29
139.822,47.82,28.34,52.92,DRIVING,29
139.936,55.37,33.52,52.46,DRIVING,29
140.051,54.32,32.91,50.86,DRIVING,29
140.166,49.42,32.06,48.06,DRIVING,29
140.28,48.89,32.01,45.49,DRIVING,29
140.395,45.63,34.24,43.42,DRIVING,29
140.509,46.1,33.34,40.8,DRIVING,29
140.622,47.36,32.71,39.08,DRIVING,29
140.736,41.55,34.19,36.6,DRIVING,29
140.85,39.81,31.65,33.92,DRIVING,29
140.962,43.2,30.09,32.25,DRIVING,29
141.075,40.22,28.53,27.66,DRIVING,29
141.188,33.76,27.57,26.83,DRIVING,29
141.299,39.34,24.55,23.49,DRIVING,29
141.412,31.5,23.24,19.46,DRIVING,29
141.522,27.17,22.8,18.94,DRIVING,29
141.633,23.26,20.47,14.89,ADJUST_LEFT,29
141.943,18.87,15.67,21.35,LEFT_OBSTACLE,30
