time,distF,distL,distR,status,obstacle_count
113.95,36.04,62.76,47.14,DRIVING,26
114.066,33.35,54.6,28.68,DRIVING,26
114.18,29.61,52.33,25.23,DRIVING,26
114.292,26.3,53.79,23.85,DRIVING,26
114.405,22.66,54.04,22.49,DRIVING,26
114.518,21.0,72.18,26.35,DRIVING,26
114.631,16.97,53.58,20.08,RIGHT_OBSTACLE,27
115.444,75.85,86.14,56.17,DRIVING,27
115.563,85.65,84.46,64.74,DRIVING,27
115.684,82.09,81.48,71.11,DRIVING,27
115.805,81.57,80.85,66.11,DRIVING,27
115.924,78.91,77.93,72.57,DRIVING,27
116.045,76.09,76.11,69.45,DRIVING,27
116.165,72.66,74.46,64.26,DRIVING,27
116.284,69.58,55.9,61.66,DRIVING,27
116.402,66.84,53.69,63.39,DRIVING,27
116.519,63.63,52.33,65.45,DRIVING,27
116.637,60.96,52.07,62.08,DRIVING,27
116.754,57.75,49.76,58.45,DRIVING,27
116.871,54.13,48.65,55.08,DRIVING,27
116.986,51.34,47.63,51.09,DRIVING,27
117.102,48.08,46.43,48.59,DRIVING,27
117.217,44.81,45.37,44.9,DRIVING,27
117.331,41.6,44.57,41.7,DRIVING,27
117.446,38.03,41.94,38.44,DRIVING,27
117.56,34.77,39.98,34.92,DRIVING,27
117.672,31.62,37.25,31.23,DRIVING,27
117.785,28.34,35.14,27.97,DRIVING,27
117.898,25.09,32.83,25.13,DRIVING,27
118.009,21.83,31.6,22.44,DRIVING,27
118.12,19.04,31.14,19.7,RIGHT_OBSTACLE,28
118.931,23.68,36.23,28.9,DRIVING,28
119.044,23.36,36.23,27.49,DRIVING,28
119.159,21.76,36.23,26.55,DRIVING,28
119.275,20.04,36.23,23.56,DRIVING,28
119.39,17.66,36.23,22.87,RIGHT_OBSTACLE,29
120.205,83.64,84.58,22.87,DRIVING,29
120.328,82.01,84.86,88.35,DRIVING,29
120.45,79.73,80.29,98.23,DRIVING,29
120.571,77.81,83.4,95.47,DRIVING,29
120.693,73.24,76.77,91.14,DRIVING,29
120.815,69.97,77.67,89.88,DRIVING,29
120.935,67.06,70.47,82.4,DRIVING,29
121.055,63.21,66.03,84.3,DRIVING,29
121.175,59.64,64.02,80.44,DRIVING,29
121.293,55.66,60.18,76.59,DRIVING,29
121.411,52.05,57.51,74.19,DRIVING,29
121.529,48.43,59.89,71.47,DRIVING,29
121.647,44.91,55.05,69.26,DRIVING,29
121.762,41.29,54.79,52.68,DRIVING,29
121.878,37.57,54.04,52.46,DRIVING,29
121.994,34.17,47.67,40.04,DRIVING,29
122.107,31.03,48.5,29.44,DRIVING,29
122.22,27.68,46.19,27.25,DRIVING,29
122.334,25.02,42.48,25.84,DRIVING,29
122.445,20.64,41.24,23.8,DRIVING,29
122.557,16.73,43.45,21.96,RIGHT_OBSTACLE,30
