time,dist,distLeft,distRight,direction,status
114.519,34.14,-1,-1,-1,DRIVING
114.606,38.66,-1,-1,-1,DRIVING
114.694,39.36,-1,-1,-1,DRIVING
114.782,39.54,-1,-1,-1,DRIVING
114.87,34.92,-1,-1,-1,DRIVING
114.958,32.32,-1,-1,-1,DRIVING
115.045,31.71,-1,-1,-1,DRIVING
115.133,29.26,-1,-1,-1,DRIVING
115.22,26.50,-1,-1,-1,DRIVING
115.307,24.51,-1,-1,-1,DRIVING
115.394,24.51,-1,-1,-1,DRIVING
115.48,19.99,21.00,59.01,RIGHT,OBSTACLE
117.888,51.19,-1,-1,-1,DRIVING
117.977,52.85,-1,-1,-1,DRIVING
118.065,52.85,-1,-1,-1,DRIVING
118.151,52.85,-1,-1,-1,DRIVING
118.237,52.85,-1,-1,-1,DRIVING
118.322,52.85,-1,-1,-1,DRIVING
118.408,52.85,-1,-1,-1,DRIVING
118.494,52.85,-1,-1,-1,DRIVING
118.58,52.85,-1,-1,-1,DRIVING
118.665,55.91,-1,-1,-1,DRIVING
118.754,55.91,-1,-1,-1,DRIVING
118.84,55.91,-1,-1,-1,DRIVING
118.926,55.91,-1,-1,-1,DRIVING
119.011,50.47,-1,-1,-1,DRIVING
119.1,49.52,-1,-1,-1,DRIVING
119.188,49.52,-1,-1,-1,DRIVING
119.274,49.52,-1,-1,-1,DRIVING
119.36,45.29,-1,-1,-1,DRIVING
119.448,45.29,-1,-1,-1,DRIVING
119.534,41.72,-1,-1,-1,DRIVING
119.622,66.67,-1,-1,-1,DRIVING
119.711,66.67,-1,-1,-1,DRIVING
119.797,62.07,-1,-1,-1,DRIVING
119.886,62.07,-1,-1,-1,DRIVING
119.972,57.66,-1,-1,-1,DRIVING
120.061,55.69,-1,-1,-1,DRIVING
120.151,53.55,-1,-1,-1,DRIVING
120.239,53.55,-1,-1,-1,DRIVING
120.325,48.86,-1,-1,-1,DRIVING
120.414,45.88,-1,-1,-1,DRIVING
120.502,45.88,-1,-1,-1,DRIVING
120.588,45.88,-1,-1,-1,DRIVING
120.673,39.92,-1,-1,-1,DRIVING
120.761,39.92,-1,-1,-1,DRIVING
120.847,35.38,-1,-1,-1,DRIVING
120.935,34.95,-1,-1,-1,DRIVING
121.022,34.95,-1,-1,-1,DRIVING
121.108,34.95,-1,-1,-1,DRIVING
121.194,25.52,-1,-1,-1,DRIVING
121.281,24.04,-1,-1,-1,DRIVING
121.368,24.04,-1,-1,-1,DRIVING
121.454,18.92,12.41,36.28,RIGHT,OBSTACLE
123.859,31.71,-1,-1,-1,DRIVING
123.947,41.38,-1,-1,-1,DRIVING
124.035,32.16,-1,-1,-1,DRIVING
124.123,30.46,-1,-1,-1,DRIVING
124.21,29.92,-1,-1,-1,DRIVING
124.298,68.15,-1,-1,-1,DRIVING
124.387,66.59,-1,-1,-1,DRIVING
124.477,64.92,-1,-1,-1,DRIVING
124.566,63.21,-1,-1,-1,DRIVING
124.655,61.35,-1,-1,-1,DRIVING
124.745,58.84,-1,-1,-1,DRIVING
124.834,58.31,-1,-1,-1,DRIVING
124.923,55.01,-1,-1,-1,DRIVING
125.012,53.69,-1,-1,-1,DRIVING
125.101,51.48,-1,-1,-1,DRIVING
125.19,49.88,-1,-1,-1,DRIVING
125.279,48.03,-1,-1,-1,DRIVING
125.367,46.53,-1,-1,-1,DRIVING
125.455,49.40,-1,-1,-1,DRIVING
125.544,44.85,-1,-1,-1,DRIVING
125.632,43.11,-1,-1,-1,DRIVING
125.72,41.45,-1,-1,-1,DRIVING
125.808,39.68,-1,-1,-1,DRIVING
125.896,37.84,-1,-1,-1,DRIVING
125.984,35.97,-1,-1,-1,DRIVING
126.072,35.70,-1,-1,-1,DRIVING
126.159,34.49,-1,-1,-1,DRIVING
126.247,36.57,-1,-1,-1,DRIVING
126.336,46.56,-1,-1,-1,DRIVING
126.424,41.87,-1,-1,-1,DRIVING
126.512,33.85,-1,-1,-1,DRIVING
126.6,29.44,-1,-1,-1,DRIVING
126.687,27.91,-1,-1,-1,DRIVING
126.774,34.05,-1,-1,-1,DRIVING
126.862,30.92,-1,-1,-1,DRIVING
126.95,29.32,-1,-1,-1,DRIVING
127.037,31.79,-1,-1,-1,DRIVING
127.124,25.81,-1,-1,-1,DRIVING
127.212,22.92,-1,-1,-1,DRIVING
127.298,22.03,-1,-1,-1,DRIVING
127.385,33.78,-1,-1,-1,DRIVING
127.473,33.78,-1,-1,-1,DRIVING
127.559,20.60,-1,-1,-1,DRIVING
127.646,19.70,10.63,17.32,RIGHT,OBSTACLE
130.051,56.30,-1,-1,-1,DRIVING
130.14,58.36,-1,-1,-1,DRIVING
130.229,57.22,-1,-1,-1,DRIVING
130.318,55.40,-1,-1,-1,DRIVING
130.406,53.07,-1,-1,-1,DRIVING
130.495,52.26,-1,-1,-1,DRIVING
130.584,50.35,-1,-1,-1,DRIVING
130.672,61.97,-1,-1,-1,DRIVING
130.762,60.27,-1,-1,-1,DRIVING
130.851,44.54,-1,-1,-1,DRIVING
130.939,43.11,-1,-1,-1,DRIVING
131.027,55.00,-1,-1,-1,DRIVING
131.117,53.77,-1,-1,-1,DRIVING
131.206,54.26,-1,-1,-1,DRIVING
131.295,54.26,-1,-1,-1,DRIVING
131.38,50.47,-1,-1,-1,DRIVING
131.469,47.87,-1,-1,-1,DRIVING
131.557,46.04,-1,-1,-1,DRIVING
131.646,44.17,-1,-1,-1,DRIVING
131.734,42.09,-1,-1,-1,DRIVING
131.822,40.27,-1,-1,-1,DRIVING
131.91,38.18,-1,-1,-1,DRIVING
131.998,36.62,-1,-1,-1,DRIVING
132.085,34.66,-1,-1,-1,DRIVING
132.173,33.13,-1,-1,-1,DRIVING
132.261,31.18,-1,-1,-1,DRIVING
132.348,29.21,-1,-1,-1,DRIVING
132.435,27.40,-1,-1,-1,DRIVING
132.524,25.93,-1,-1,-1,DRIVING
132.611,24.04,-1,-1,-1,DRIVING
132.698,22.30,-1,-1,-1,DRIVING
132.785,20.59,-1,-1,-1,DRIVING
132.872,18.80,16.80,56.75,RIGHT,OBSTACLE
135.278,54.69,-1,-1,-1,DRIVING
135.367,73.71,-1,-1,-1,DRIVING
135.457,73.97,-1,-1,-1,DRIVING
135.547,70.18,-1,-1,-1,DRIVING
135.638,67.54,-1,-1,-1,DRIVING
135.727,66.76,-1,-1,-1,DRIVING
135.817,64.11,-1,-1,-1,DRIVING
135.906,61.95,-1,-1,-1,DRIVING
135.995,58.94,-1,-1,-1,DRIVING
136.084,57.55,-1,-1,-1,DRIVING
136.173,56.29,-1,-1,-1,DRIVING
136.262,54.94,-1,-1,-1,DRIVING
136.351,51.66,-1,-1,-1,DRIVING
136.44,49.20,-1,-1,-1,DRIVING
136.528,50.05,-1,-1,-1,DRIVING
136.617,44.52,-1,-1,-1,DRIVING
136.706,42.30,-1,-1,-1,DRIVING
136.794,39.73,-1,-1,-1,DRIVING
136.882,37.28,-1,-1,-1,DRIVING
136.97,35.14,-1,-1,-1,DRIVING
137.057,33.01,-1,-1,-1,DRIVING
137.145,30.70,-1,-1,-1,DRIVING
137.232,28.78,-1,-1,-1,DRIVING
137.32,26.59,-1,-1,-1,DRIVING
137.407,24.12,-1,-1,-1,DRIVING
137.494,22.13,-1,-1,-1,DRIVING
137.581,19.94,32.40,28.37,LEFT,OBSTACLE
139.986,43.64,-1,-1,-1,DRIVING
140.075,46.80,-1,-1,-1,DRIVING
140.163,45.73,-1,-1,-1,DRIVING
140.252,44.42,-1,-1,-1,DRIVING
140.34,42.35,-1,-1,-1,DRIVING
140.428,40.34,-1,-1,-1,DRIVING
140.516,38.64,-1,-1,-1,DRIVING
140.604,36.69,-1,-1,-1,DRIVING
140.692,34.68,-1,-1,-1,DRIVING
140.779,34.68,-1,-1,-1,DRIVING
140.865,30.99,-1,-1,-1,DRIVING
140.953,28.59,-1,-1,-1,DRIVING
141.04,26.37,-1,-1,-1,DRIVING
141.127,24.22,-1,-1,-1,DRIVING
141.214,24.22,-1,-1,-1,DRIVING
141.3,20.16,-1,-1,-1,DRIVING
141.387,19.04,17.20,22.13,RIGHT,OBSTACLE
143.792,18.11,23.09,34.61,RIGHT,OBSTACLE
146.198,71.62,-1,-1,-1,DRIVING
146.288,87.40,-1,-1,-1,DRIVING
146.379,86.05,-1,-1,-1,DRIVING
146.469,91.77,-1,-1,-1,DRIVING
146.561,84.41,-1,-1,-1,DRIVING
146.652,82.02,-1,-1,-1,DRIVING
146.742,88.67,-1,-1,-1,DRIVING
146.833,62.54,-1,-1,-1,DRIVING
146.922,60.28,-1,-1,-1,DRIVING
147.011,58.02,-1,-1,-1,DRIVING
147.1,55.34,-1,-1,-1,DRIVING
147.189,53.81,-1,-1,-1,DRIVING
147.278,51.78,-1,-1,-1,DRIVING
147.367,49.81,-1,-1,-1,DRIVING
147.456,47.79,-1,-1,-1,DRIVING
147.544,45.56,-1,-1,-1,DRIVING
147.633,43.66,-1,-1,-1,DRIVING
147.721,41.21,-1,-1,-1,DRIVING
147.809,39.19,-1,-1,-1,DRIVING
147.897,37.04,-1,-1,-1,DRIVING
147.985,34.97,-1,-1,-1,DRIVING
148.072,32.93,-1,-1,-1,DRIVING
148.16,30.58,-1,-1,-1,DRIVING
148.247,28.37,-1,-1,-1,DRIVING
148.335,25.99,-1,-1,-1,DRIVING
148.422,23.85,-1,-1,-1,DRIVING
148.509,21.62,-1,-1,-1,DRIVING
148.596,19.63,52.60,38.11,LEFT,OBSTACLE
151.003,47.02,-1,-1,-1,DRIVING
151.092,47.02,-1,-1,-1,DRIVING
151.178,47.02,-1,-1,-1,DRIVING
151.263,47.02,-1,-1,-1,DRIVING
151.349,47.02,-1,-1,-1,DRIVING
151.435,47.02,-1,-1,-1,DRIVING
151.52,47.02,-1,-1,-1,DRIVING
151.606,47.02,-1,-1,-1,DRIVING
151.692,47.02,-1,-1,-1,DRIVING
151.777,47.02,-1,-1,-1,DRIVING
151.863,47.02,-1,-1,-1,DRIVING
151.949,28.85,-1,-1,-1,DRIVING
152.036,27.15,-1,-1,-1,DRIVING
152.123,27.15,-1,-1,-1,DRIVING
152.209,22.98,-1,-1,-1,DRIVING
152.296,22.98,-1,-1,-1,DRIVING
152.382,22.98,-1,-1,-1,DRIVING
152.467,22.98,-1,-1,-1,DRIVING
152.553,22.98,-1,-1,-1,DRIVING
152.639,17.99,72.10,10.56,LEFT,OBSTACLE
155.045,64.21,-1,-1,-1,DRIVING
155.134,64.86,-1,-1,-1,DRIVING
155.225,64.21,-1,-1,-1,DRIVING
155.314,62.24,-1,-1,-1,DRIVING
155.403,61.32,-1,-1,-1,DRIVING
155.493,61.95,-1,-1,-1,DRIVING
155.582,58.85,-1,-1,-1,DRIVING
155.671,58.62,-1,-1,-1,DRIVING
155.76,58.60,-1,-1,-1,DRIVING
155.849,54.49,-1,-1,-1,DRIVING
155.938,52.73,-1,-1,-1,DRIVING
156.026,52.43,-1,-1,-1,DRIVING
156.115,50.18,-1,-1,-1,DRIVING
156.205,47.57,-1,-1,-1,DRIVING
156.293,47.16,-1,-1,-1,DRIVING
156.381,50.59,-1,-1,-1,DRIVING
156.47,43.89,-1,-1,-1,DRIVING
156.558,47.21,-1,-1,-1,DRIVING
156.647,45.59,-1,-1,-1,DRIVING
156.735,42.89,-1,-1,-1,DRIVING
156.823,41.80,-1,-1,-1,DRIVING
156.911,39.39,-1,-1,-1,DRIVING
156.999,45.71,-1,-1,-1,DRIVING
157.087,36.99,-1,-1,-1,DRIVING
157.175,42.01,-1,-1,-1,DRIVING
157.263,39.66,-1,-1,-1,DRIVING
157.351,38.52,-1,-1,-1,DRIVING
157.44,40.92,-1,-1,-1,DRIVING
157.528,37.69,-1,-1,-1,DRIVING
157.616,34.49,-1,-1,-1,DRIVING
157.703,31.26,-1,-1,-1,DRIVING
157.791,29.97,-1,-1,-1,DRIVING
157.878,31.18,-1,-1,-1,DRIVING
157.966,25.93,-1,-1,-1,DRIVING
158.053,24.68,-1,-1,-1,DRIVING
158.14,21.49,-1,-1,-1,DRIVING
158.227,19.60,24.16,15.78,LEFT,OBSTACLE
